DEPT,GR,Helper
862.8888,22.58081,3
863.0412,20.96181,3
863.1936,20.18027,3
863.346,20.10629,3
863.4984,21.25304,3
863.6508,23.56926,3
863.8032,24.43506,3
863.9556,24.69876,3
864.108,23.71822,3
864.2604,21.84004,3
864.4128,22.97746,3
864.5652,23.74327,3
864.7176,23.52275,3
864.87,22.43575,3
865.0224,21.24525,3
865.1748,20.78026,3
865.3272,20.90472,3
865.4796,21.23048,3
865.632,21.76527,3
865.7844,23.23834,3
865.9368,27.34088,3
866.0892,29.4449,3
866.2416,30.92241,3
866.394,32.13324,3
866.5464,33.14523,3
866.6988,33.44571,3
866.8512,32.0502,3
867.0036,31.04398,3
867.156,30.84003,3
867.3084,27.40758,3
867.4608,24.09117,3
867.6132,20.72441,3
867.7656,19.1825,3
867.918,18.32234,3
868.0704,17.38805,3
868.2228,18.06595,3
868.3752,18.2914,3
868.5276,16.82507,3
868.68,17.74164,3
868.8324,20.21841,3
868.9848,22.5797,3
869.1372,24.39001,3
869.2896,24.75122,3
869.442,22.13725,3
869.5944,21.02557,3
869.7468,21.03105,3
869.8992,21.72711,3
870.0516,22.82135,3
870.204,24.92291,3
870.3564,26.511,3
870.5088,28.4749,3
870.6612,31.97194,3
870.8136,34.57611,3
870.966,35.6312,3
871.1184,36.85577,3
871.2708,31.0014,3
871.4232,28.14844,3
871.5756,26.83717,3
871.728,25.32858,3
871.8804,23.47374,3
872.0328,20.69081,3
872.1852,20.96329,3
872.3376,21.31644,3
872.49,19.77756,3
872.6424,20.49043,3
872.7948,22.07794,3
872.9472,21.33762,3
873.0996,23.08775,3
873.252,24.15042,3
873.4044,23.26788,3
873.5568,25.3325,3
873.7092,27.46901,3
873.8616,28.81435,3
874.014,29.30809,3
874.1664,29.16429,3
874.3188,28.54021,3
874.4712,26.67992,3
874.6236,27.06444,3
874.776,27.40047,3
874.9284,26.10789,3
875.0808,22.74789,3
875.2332,19.79185,3
875.3856,20.09152,3
875.538,19.89221,3
875.6904,18.30997,3
875.8428,18.49141,3
875.9952,19.22903,3
876.1476,19.80244,3
876.3,21.99059,3
876.4524,24.22112,3
876.6048,25.88725,3
876.7572,26.47423,3
876.9096,26.01491,3
877.062,23.22104,3
877.2144,21.11731,3
877.3668,20.39287,3
877.5192,20.50717,3
877.6716,22.12343,3
877.824,23.26115,3
877.9764,22.51207,3
878.1288,21.35851,3
878.2812,21.24045,3
878.4336,21.96265,3
878.586,21.99055,3
878.7384,20.84641,3
878.8908,21.36778,3
879.0432,22.43228,3
879.1956,21.91507,3
879.348,21.32852,3
879.5004,21.75668,3
879.6528,20.89384,3
879.8052,22.33638,3
879.9576,21.68401,3
880.11,21.61797,3
880.2624,22.51352,3
880.4148,24.55276,3
880.5672,26.78322,3
880.7196,28.4691,3
880.872,29.50699,3
881.0244,28.37077,3
881.1768,24.98935,3
881.3292,25.26228,3
881.4816,27.31636,3
881.634,25.93787,3
881.7864,25.33795,3
881.9388,27.16811,3
882.0912,27.80873,3
882.2436,26.88785,3
882.396,26.22198,3
882.5484,26.8625,3
882.7008,26.88348,3
882.8532,26.55865,3
883.0056,26.18935,3
883.158,26.56062,3
883.3104,26.61906,3
883.4628,26.06734,3
883.6152,24.64183,3
883.7676,23.33527,3
883.92,23.51578,3
884.0724,26.36252,3
884.2248,26.8107,3
884.3772,25.30309,3
884.5296,23.99727,3
884.682,24.23517,3
884.8344,24.85732,3
884.9868,22.70448,3
885.1392,19.99333,3
885.2916,18.59866,3
885.444,16.20192,3
885.5964,16.68443,3
885.7488,19.76103,3
885.9012,21.56729,3
886.0536,21.80101,3
886.206,18.82478,3
886.3584,17.84843,3
886.5108,20.16095,3
886.6632,21.59727,3
886.8156,21.74841,3
886.968,19.68674,3
887.1204,18.28127,3
887.2728,18.04794,3
887.4252,19.26768,3
887.5776,21.83971,3
887.73,21.68292,3
887.8824,21.84729,3
888.0348,23.68677,3
888.1872,24.31721,3
888.3396,23.99629,3
888.492,24.64032,3
888.6444,27.34952,3
888.7968,29.06854,3
888.9492,29.97484,3
889.1016,29.61336,3
889.254,24.5903,3
889.4064,19.96432,3
889.5588,17.19725,3
889.7112,15.99987,3
889.8636,15.37112,3
890.016,14.98642,3
890.1684,14.90845,3
890.3208,16.09435,3
890.4732,17.77278,3
890.6256,18.22569,3
890.778,17.98419,3
890.9304,17.80623,3
891.0828,18.57056,3
891.2352,19.5029,3
891.3876,19.99867,3
891.54,20.77357,3
891.6924,21.28523,3
891.8448,20.40161,3
891.9972,21.49576,3
892.1496,23.04842,3
892.302,22.74124,3
892.4544,20.02927,3
892.6068,18.03081,3
892.7592,17.09233,3
892.9116,17.38263,3
893.064,17.73032,3
893.2164,17.67886,3
893.3688,17.51465,3
893.5212,17.35907,3
893.6736,17.35715,3
893.826,17.77805,3
893.9784,18.02881,3
894.1308,17.12144,3
894.2832,16.10031,3
894.4356,16.38103,3
894.588,17.24902,3
894.7404,16.63206,3
894.8928,17.62065,3
895.0452,17.73692,3
895.1976,19.21008,3
895.35,20.97942,3
895.5024,22.90984,3
895.6548,23.45491,3
895.8072,21.6441,3
895.9596,20.25188,3
896.112,20.23433,3
896.2644,21.42747,3
896.4168,22.50006,3
896.5692,22.50871,3
896.7216,21.00197,3
896.874,21.42819,3
897.0264,21.99773,3
897.1788,21.19661,3
897.3312,19.76715,3
897.4836,19.96786,3
897.636,19.91116,3
897.7884,19.59334,3
897.9408,20.97974,3
898.0932,22.40668,3
898.2456,22.73341,3
898.398,22.58614,3
898.5504,23.32564,3
898.7028,24.41179,3
898.8552,24.702,3
899.0076,26.79155,3
899.16,27.07701,3
899.3124,24.07019,3
899.4648,21.9131,3
899.6172,20.98598,3
899.7696,20.46324,3
899.922,20.09441,3
900.0744,20.19366,3
900.2268,21.99231,3
900.3792,22.00635,3
900.5316,23.0842,3
900.684,24.47968,3
900.8364,22.30719,3
900.9888,22.54593,3
901.1412,21.90089,3
901.2936,22.02776,3
901.446,23.38521,3
901.5984,23.2791,3
901.7508,23.33273,3
901.9032,21.03178,3
902.0556,20.10323,3
902.208,20.03847,3
902.3604,20.75894,3
902.5128,20.53555,3
902.6652,19.90616,3
902.8176,21.03537,3
902.97,20.12202,3
903.1224,19.5061,3
903.2748,21.32927,3
903.4272,23.37894,3
903.5796,24.9174,3
903.732,26.63205,3
903.8844,27.2814,3
904.0368,26.51825,3
904.1892,23.14969,3
904.3416,19.46068,3
904.494,17.72603,3
904.6464,17.61646,3
904.7988,18.79892,3
904.9512,19.9536,3
905.1036,19.0475,3
905.256,19.83145,3
905.4084,20.97411,3
905.5608,21.25542,3
905.7132,21.02115,3
905.8656,19.28799,3
906.018,20.4355,3
906.1704,20.73869,3
906.3228,20.81912,3
906.4752,20.28403,3
906.6276,21.57526,3
906.78,23.94231,3
906.9324,25.95346,3
907.0848,26.7821,3
907.2372,25.56154,3
907.3896,24.91663,3
907.542,21.17264,3
907.6944,19.94376,3
907.8468,19.65337,3
907.9992,21.42943,3
908.1516,22.50513,3
908.304,22.85765,3
908.4564,21.69852,3
908.6088,22.03851,3
908.7612,20.36842,3
908.9136,20.8412,3
909.066,21.27682,3
909.2184,21.37425,3
909.3708,18.74506,3
909.5232,18.31018,3
909.6756,18.32138,3
909.828,18.67165,3
909.9804,19.05205,3
910.1328,19.44984,3
910.2852,17.49417,3
910.4376,17.62196,3
910.59,16.29433,3
910.7424,17.26315,3
910.8948,18.03879,3
911.0472,16.32436,3
911.1996,16.20293,3
911.352,14.68615,3
911.5044,14.54866,3
911.6568,16.08687,3
911.8092,16.56958,3
911.9616,15.55557,3
912.114,15.48095,3
912.2664,17.2776,3
912.4188,17.37114,3
912.5712,18.18253,3
912.7236,18.83813,3
912.876,19.08376,3
913.0284,17.98206,3
913.1808,19.32231,3
913.3332,20.82718,3
913.4856,21.49684,3
913.638,20.16553,3
913.7904,20.69833,3
913.9428,21.29778,3
914.0952,20.86305,3
914.2476,19.86731,3
914.4,19.68093,3
914.5524,16.70985,3
914.7048,15.7946,3
914.8572,17.34868,3
915.0096,18.86112,3
915.162,20.42513,3
915.3144,19.63898,3
915.4668,19.56589,3
915.6192,20.42003,3
915.7716,18.85744,3
915.924,17.56182,3
916.0764,17.03706,3
916.2288,18.53373,3
916.3812,19.88174,3
916.5336,19.98951,3
916.686,20.18547,3
916.8384,22.65222,3
916.9908,24.31629,3
917.1432,22.94322,3
917.2956,22.86538,3
917.448,23.62631,3
917.6004,21.42035,3
917.7528,19.32773,3
917.9052,19.37371,3
918.0576,19.86848,3
918.21,19.31391,3
918.3624,20.17495,3
918.5148,22.41468,3
918.6672,23.44721,3
918.8196,25.84565,3
918.972,27.61639,3
919.1244,28.68628,3
919.2768,27.45482,3
919.4292,27.42086,3
919.5816,28.05246,3
919.734,28.20768,3
919.8864,27.30864,3
920.0388,25.55981,3
920.1912,23.75415,3
920.3436,21.79798,3
920.496,19.3501,3
920.6484,19.43588,3
920.8008,20.62251,3
920.9532,20.12896,3
921.1056,19.97422,3
921.258,20.07301,3
921.4104,19.83655,3
921.5628,20.56439,3
921.7152,23.05393,3
921.8676,24.04493,3
922.02,23.77797,3
922.1724,22.39643,3
922.3248,19.79951,3
922.4772,18.72824,3
922.6296,18.07117,3
922.782,20.27858,3
922.9344,20.33358,3
923.0868,22.35622,3
923.2392,23.40268,3
923.3916,23.27078,3
923.544,24.98549,3
923.6964,21.79097,3
923.8488,19.97293,3
924.0012,20.34643,3
924.1536,19.22581,3
924.306,18.84882,3
924.4584,20.09755,3
924.6108,21.26462,3
924.7632,21.84177,3
924.9156,22.92102,3
925.068,21.50704,3
925.2204,18.04582,3
925.3728,16.12599,3
925.5252,16.41364,3
925.6776,17.02016,3
925.83,16.84724,3
925.9824,19.40163,3
926.1348,22.00349,3
926.2872,23.47464,3
926.4396,24.17791,3
926.592,25.01408,3
926.7444,24.17854,3
926.8968,22.57019,3
927.0492,22.36459,3
927.2016,23.36867,3
927.354,22.67021,3
927.5064,21.16942,3
927.6588,19.81781,3
927.8112,20.08383,3
927.9636,20.49881,3
928.116,20.56639,3
928.2684,20.79242,3
928.4208,21.19352,3
928.5732,18.49951,3
928.7256,17.8049,3
928.878,17.57242,3
929.0304,16.25734,3
929.1828,16.48303,3
929.3352,18.73098,3
929.4876,19.95149,3
929.64,20.06442,3
929.7924,19.02471,3
929.9448,19.19004,3
930.0972,19.66866,3
930.2496,19.15305,3
930.402,20.12048,3
930.5544,19.28991,3
930.7068,18.7565,3
930.8592,19.45283,3
931.0116,19.05894,3
931.164,21.41604,3
931.3164,18.98742,3
931.4688,18.54908,3
931.6212,19.78259,3
931.7736,19.71345,3
931.926,18.99421,3
932.0784,18.134,3
932.2308,17.36314,3
932.3832,20.38474,3
932.5356,23.2335,3
932.688,25.16055,3
932.8404,24.58475,3
932.9928,23.93357,3
933.1452,24.79354,3
933.2976,25.05436,3
933.45,24.55526,3
933.6024,23.20657,3
933.7548,24.45363,3
933.9072,26.76162,3
934.0596,27.89644,3
934.212,28.52319,3
934.3644,27.92437,3
934.5168,27.02072,3
934.6692,27.42336,3
934.8216,26.7896,3
934.974,24.89809,3
935.1264,22.94114,3
935.2788,21.43936,3
935.4312,21.89087,3
935.5836,23.49476,3
935.736,22.67782,3
935.8884,22.20802,3
936.0408,23.15235,3
936.1932,24.45549,3
936.3456,25.22657,3
936.498,24.66819,3
936.6504,24.63348,3
936.8028,25.03863,3
936.9552,22.76009,3
937.1076,21.26658,3
937.26,22.23176,3
937.4124,23.21248,3
937.5648,22.1129,3
937.7172,18.9276,3
937.8696,18.57967,3
938.022,19.6684,3
938.1744,18.88825,3
938.3268,19.47954,3
938.4792,20.53044,3
938.6316,20.14162,3
938.784,18.9926,3
938.9364,19.51377,3
939.0888,19.65909,3
939.2412,19.42401,3
939.3936,20.81974,3
939.546,22.09504,3
939.6984,23.07209,3
939.8508,21.99234,3
940.0032,21.58315,3
940.1556,21.84768,3
940.308,20.64743,3
940.4604,19.737,3
940.6128,19.88698,3
940.7652,21.91462,3
940.9176,21.96571,3
941.07,21.18924,3
941.2224,23.8548,3
941.3748,25.56795,3
941.5272,24.35009,3
941.6796,21.93785,3
941.832,22.63195,3
941.9844,25.47839,3
942.1368,27.35199,3
942.2892,27.58158,3
942.4416,26.64809,3
942.594,27.89699,3
942.7464,28.94685,3
942.8988,28.18012,3
943.0512,26.32982,3
943.2036,23.97149,3
943.356,21.83452,3
943.5084,20.93336,3
943.6608,22.13181,3
943.8132,23.02521,3
943.9656,21.63761,3
944.118,21.91029,3
944.2704,20.48984,3
944.4228,20.89526,3
944.5752,22.9903,3
944.7276,24.15697,3
944.88,24.97551,3
945.0324,25.786,3
945.1848,24.4561,3
945.3372,22.25958,3
945.4896,22.32656,3
945.642,22.25009,3
945.7944,22.26296,3
945.9468,24.69184,3
946.0992,27.48835,3
946.2516,28.98407,3
946.404,27.11465,3
946.5564,27.92892,3
946.7088,27.50153,3
946.8612,25.32908,3
947.0136,25.13354,3
947.166,26.05426,3
947.3184,25.10656,3
947.4708,25.6121,3
947.6232,26.47987,3
947.7756,27.17003,3
947.928,26.16335,3
948.0804,24.951,3
948.2328,25.53996,3
948.3852,27.10079,3
948.5376,27.87451,3
948.69,27.06416,3
948.8424,25.28384,3
948.9948,24.95544,3
949.1472,24.31436,3
949.2996,21.95122,3
949.452,20.40108,3
949.6044,19.93383,3
949.7568,20.77431,3
949.9092,20.16197,3
950.0616,20.00682,3
950.214,22.55727,3
950.3664,24.10872,3
950.5188,24.21445,3
950.6712,25.12689,3
950.8236,25.05574,3
950.976,25.27066,3
951.1284,26.92312,3
951.2808,27.97606,3
951.4332,26.85523,3
951.5856,26.84704,3
951.738,27.8856,3
951.8904,27.15735,3
952.0428,26.73584,3
952.1952,27.51349,3
952.3476,28.12744,3
952.5,25.73047,3
952.6524,23.12944,3
952.8048,21.16923,3
952.9572,20.97496,3
953.1096,23.68266,3
953.262,24.41978,3
953.4144,23.79714,3
953.5668,23.81228,3
953.7192,24.27959,3
953.8716,24.18318,3
954.024,21.76155,3
954.1764,21.23975,3
954.3288,21.69528,3
954.4812,22.54769,3
954.6336,22.97803,3
954.786,24.58038,3
954.9384,24.92044,3
955.0908,26.18616,3
955.2432,26.58215,3
955.3956,24.74861,3
955.548,25.10169,3
955.7004,24.49147,3
955.8528,25.61355,3
956.0052,23.70596,3
956.1576,22.68556,3
956.31,22.37499,3
956.4624,22.41051,3
956.6148,22.67194,3
956.7672,22.01803,3
956.9196,23.67669,3
957.072,24.99545,3
957.2244,25.84116,3
957.3768,24.32831,3
957.5292,23.95038,3
957.6816,24.41051,3
957.834,24.80944,3
957.9864,24.64478,3
958.1388,23.79994,3
958.2912,22.96731,3
958.4436,22.58917,3
958.596,23.48491,3
958.7484,20.48667,3
958.9008,18.50365,3
959.0532,17.5931,3
959.2056,16.95477,3
959.358,18.50479,3
959.5104,20.44241,3
959.6628,21.16146,3
959.8152,19.57099,3
959.9676,19.69091,3
960.12,20.26573,3
960.2724,21.42264,3
960.4248,23.07749,3
960.5772,25.26202,3
960.7296,25.59305,3
960.882,24.91687,3
961.0344,25.73754,3
961.1868,26.04526,3
961.3392,24.4875,3
961.4916,23.90046,3
961.644,25.22918,3
961.7964,26.06979,3
961.9488,25.40773,3
962.1012,25.07548,3
962.2536,25.25794,3
962.406,25.38718,3
962.5584,24.36694,3
962.7108,23.95523,3
962.8632,22.10579,3
963.0156,20.75618,3
963.168,20.004,3
963.3204,20.25397,3
963.4728,19.25449,3
963.6252,18.4885,3
963.7776,19.27858,3
963.93,20.25606,3
964.0824,20.4823,3
964.2348,19.78646,3
964.3872,19.23098,3
964.5396,19.55745,3
964.692,20.2817,3
964.8444,20.69694,3
964.9968,20.71012,3
965.1492,21.86612,3
965.3016,20.89061,3
965.454,19.50832,3
965.6064,19.06519,3
965.7588,20.60382,3
965.9112,22.11983,3
966.0636,22.72145,3
966.216,22.59319,3
966.3684,20.99175,3
966.5208,20.46111,3
966.6732,21.45675,3
966.8256,23.56531,3
966.978,25.60017,3
967.1304,26.92771,3
967.2828,27.38917,3
967.4352,28.10447,3
967.5876,28.19873,3
967.74,25.75199,3
967.8924,25.59235,3
968.0448,24.48754,3
968.1972,23.12362,3
968.3496,23.1367,3
968.502,23.22181,3
968.6544,22.73598,3
968.8068,23.43108,3
968.9592,24.34201,3
969.1116,23.58239,3
969.264,22.00307,3
969.4164,21.97624,3
969.5688,21.74508,3
969.7212,20.67897,3
969.8736,19.50854,3
970.026,20.93446,3
970.1784,22.4994,3
970.3308,23.01418,3
970.4832,21.51162,3
970.6356,19.36238,3
970.788,19.61515,3
970.9404,20.51387,3
971.0928,20.42635,3
971.2452,19.90441,3
971.3976,19.71785,3
971.55,19.51065,3
971.7024,18.31571,3
971.8548,17.30118,3
972.0072,19.0079,3
972.1596,20.45636,3
972.312,19.57442,3
972.4644,19.77633,3
972.6168,20.05611,3
972.7692,19.80746,3
972.9216,17.52034,3
973.074,17.95231,3
973.2264,19.20427,3
973.3788,18.48977,3
973.5312,20.39718,3
973.6836,21.56807,3
973.836,21.97255,3
973.9884,21.45502,3
974.1408,18.58386,3
974.2932,18.35024,3
974.4456,21.22887,3
974.598,22.8017,3
974.7504,22.25606,3
974.9028,20.10238,3
975.0552,19.8868,3
975.2076,21.70103,3
975.36,22.27643,3
975.5124,20.49642,3
975.6648,20.33186,3
975.8172,21.56555,3
975.9696,22.08642,3
976.122,19.84709,3
976.2744,18.42637,3
976.4268,19.17005,3
976.5792,19.78728,3
976.7316,19.449,3
976.884,18.92306,3
977.0364,19.14398,3
977.1888,20.29697,3
977.3412,20.85332,3
977.4936,19.3427,3
977.646,20.17143,3
977.7984,20.56489,3
977.9508,19.55494,3
978.1032,17.83911,3
978.2556,16.44669,3
978.408,16.07395,3
978.5604,18.97653,3
978.7128,19.73334,3
978.8652,20.37357,3
979.0176,20.89152,3
979.17,23.41995,3
979.3224,25.69791,3
979.4748,24.92203,3
979.6272,22.56158,3
979.7796,20.85385,3
979.932,19.8931,3
980.0844,18.71132,3
980.2368,17.47683,3
980.3892,17.11454,3
980.5416,19.07231,3
980.694,20.2729,3
980.8464,20.66093,3
980.9988,20.40211,3
981.1512,19.77094,3
981.3036,18.96803,3
981.456,18.10054,3
981.6084,17.48786,3
981.7608,17.72871,3
981.9132,21.04391,3
982.0656,22.01035,3
982.218,20.87852,3
982.3704,20.68456,3
982.5228,22.37528,3
982.6752,23.06473,3
982.8276,24.96016,3
982.98,24.7892,3
983.1324,22.40817,3
983.2848,20.65514,3
983.4372,19.48214,3
983.5896,18.95669,3
983.742,18.74179,3
983.8944,18.54736,3
984.0468,18.30508,3
984.1992,17.7131,3
984.3516,17.89619,3
984.504,18.49254,3
984.6564,19.10208,3
984.8088,19.82088,3
984.9612,21.72622,3
985.1136,23.0337,3
985.266,22.46421,3
985.4184,18.6422,3
985.5708,16.63625,3
985.7232,17.09351,3
985.8756,16.73213,3
986.028,16.01739,3
986.1804,17.71192,3
986.3328,19.05977,3
986.4852,19.3157,3
986.6376,19.29873,3
986.79,17.61985,3
986.9424,17.43854,3
987.0948,18.71932,3
987.2472,19.89943,3
987.3996,19.35172,3
987.552,17.86857,3
987.7044,17.51179,3
987.8568,18.07795,3
988.0092,19.29964,3
988.1616,20.48455,3
988.314,20.86193,3
988.4664,22.64622,3
988.6188,23.27721,3
988.7712,22.01455,3
988.9236,21.86103,3
989.076,22.29396,3
989.2284,22.25785,3
989.3808,20.96181,3
989.5332,20.51088,3
989.6856,21.65221,3
989.838,21.24199,3
989.9904,21.82147,3
990.1428,22.0714,3
990.2952,21.41794,3
990.4476,22.01797,3
990.6,22.87097,3
990.7524,22.2625,3
990.9048,21.60493,3
991.0572,21.8528,3
991.2096,21.05147,3
991.362,21.36461,3
991.5144,21.98627,3
991.6668,20.44238,3
991.8192,19.27509,3
991.9716,18.45392,3
992.124,18.50879,3
992.2764,20.01523,3
992.4288,21.86693,3
992.5812,24.26318,3
992.7336,22.23331,3
992.886,20.74068,3
993.0384,21.10881,3
993.1908,20.83543,3
993.3432,19.47519,3
993.4956,17.86723,3
993.648,16.5518,3
993.8004,15.95803,3
993.9528,16.21886,3
994.1052,15.44273,3
994.2576,15.55085,3
994.41,15.08424,3
994.5624,14.67159,3
994.7148,14.37125,3
994.8672,15.14969,3
995.0196,15.52077,3
995.172,15.39978,3
995.3244,15.52215,3
995.4768,16.15387,3
995.6292,15.89437,3
995.7816,15.47924,3
995.934,17.35054,3
996.0864,19.14963,3
996.2388,17.82379,3
996.3912,15.55794,3
996.5436,15.28458,3
996.696,15.55223,3
996.8484,15.2641,3
997.0008,14.22714,3
997.1532,13.08012,3
997.3056,12.37653,3
997.458,13.68389,3
997.6104,14.40452,3
997.7628,13.69519,3
997.9152,13.55782,3
998.0676,14.04475,3
998.22,14.54442,3
998.3724,14.4839,3
998.5248,14.72189,3
998.6772,15.90211,3
998.8296,16.84888,3
998.982,18.08987,3
999.1344,17.52791,3
999.2868,15.60379,3
999.4392,14.45541,3
999.5916,15.44319,3
999.744,16.90689,3
999.8964,16.77901,3
1000.0488,16.60475,3
1000.2012,18.42958,3
1000.3536,18.58704,3
1000.506,16.76309,3
1000.6584,17.22012,3
1000.8108,16.63568,3
1000.9632,14.19303,3
1001.1156,14.61578,3
1001.268,15.37188,3
1001.4204,15.55618,3
1001.5728,17.15875,3
1001.7252,17.87347,3
1001.8776,15.95759,3
1002.03,15.16831,3
1002.1824,15.49274,3
1002.3348,14.47225,3
1002.4872,15.00331,3
1002.6396,17.0752,3
1002.792,17.91571,3
1002.9444,17.86357,3
1003.0968,17.65546,3
1003.2492,19.39302,3
1003.4016,21.12894,3
1003.554,21.08893,3
1003.7064,18.04662,3
1003.8588,18.5011,3
1004.0112,17.19928,3
1004.1636,17.88719,3
1004.316,19.75861,3
1004.4684,20.24779,3
1004.6208,18.6282,3
1004.7732,16.99557,3
1004.9256,16.75015,3
1005.078,16.96172,3
1005.2304,18.44832,3
1005.3828,19.05521,3
1005.5352,17.69623,3
1005.6876,16.33774,3
1005.84,15.40783,3
1005.9924,14.40484,3
1006.1448,14.61057,3
1006.2972,17.29616,3
1006.4496,17.2877,3
1006.602,18.28448,3
1006.7544,18.89326,3
1006.9068,18.88301,3
1007.0592,17.3912,3
1007.2116,16.20511,3
1007.364,16.99568,3
1007.5164,17.03635,3
1007.6688,14.71231,3
1007.8212,13.01797,3
1007.9736,14.02847,3
1008.126,14.96661,3
1008.2784,15.03471,3
1008.4308,16.06264,3
1008.5832,16.77448,3
1008.7356,16.53767,3
1008.888,17.37297,3
1009.0404,18.33942,3
1009.1928,15.71313,3
1009.3452,15.20226,3
1009.4976,15.9101,3
1009.65,16.78142,3
1009.8024,16.51836,3
1009.9548,14.53972,3
1010.1072,14.04389,3
1010.2596,14.37358,4
1010.412,15.49119,4
1010.5644,15.83618,4
1010.7168,15.79564,4
1010.8692,16.80649,4
1011.0216,17.91499,4
1011.174,17.14177,4
1011.3264,16.87659,4
1011.4788,17.20995,4
1011.6312,17.41095,4
1011.7836,17.33934,4
1011.936,18.24988,4
1012.0884,19.76913,4
1012.2408,19.67595,4
1012.3932,19.48044,4
1012.5456,18.97058,4
1012.698,18.00218,4
1012.8504,16.4425,4
1013.0028,14.72592,4
1013.1552,15.23264,4
1013.3076,14.73884,4
1013.46,15.57201,4
