DEPTH_WMSF,HSGR,Helper
726.4908,18.8409,4
726.6432,19.9873,4
726.7956,21.6585,4
726.948,22.5591,4
727.1004,24.3525,4
727.2528,22.9713,4
727.4052,22.7729,4
727.5576,21.6231,4
727.71,22.7744,4
727.8624,23.6834,4
728.0148,24.93,4
728.1672,24.7436,4
728.3196,23.6278,4
728.472,21.0173,4
728.6244,20.725,4
728.7768,21.1989,4
728.9292,21.7621,4
729.0816,21.295,4
729.234,20.9297,4
729.3864,20.4614,4
729.5388,19.3158,4
729.6912,18.0011,4
729.8436,17.342,4
729.996,16.1652,4
730.1484,16.1549,4
730.3008,16.9874,4
730.4532,17.045,4
730.6056,16.6493,4
730.758,15.7783,4
730.9104,16.8547,4
731.0628,16.5994,4
731.2152,16.2582,4
731.3676,15.3121,4
731.52,16.3787,4
731.6724,19.0034,4
731.8248,20.6002,4
731.9772,20.5163,4
732.1296,19.0377,4
732.282,19.7551,4
732.4344,19.6072,4
732.5868,19.1784,4
732.7392,18.7192,4
732.8916,18.2335,4
733.044,19.283,4
733.1964,17.9911,4
733.3488,17.7534,4
733.5012,17.186,4
733.6536,17.5972,4
733.806,18.0291,4
733.9584,16.9932,4
734.1108,16.8171,4
734.2632,16.6945,4
734.4156,17.3942,4
734.568,17.5887,4
734.7204,17.3576,4
734.8728,16.4615,4
735.0252,15.8147,4
735.1776,15.7452,4
735.33,16.6129,4
735.4824,17.6995,4
735.6348,18.2044,4
735.7872,17.6836,4
735.9396,17.6789,4
736.092,17.7761,4
736.2444,18.4355,4
736.3968,17.5344,4
736.5492,17.8196,4
736.7016,17.7368,4
736.854,19.3967,4
737.0064,19.1474,4
737.1588,20.4494,4
737.3112,19.8849,4
737.4636,21.6808,4
737.616,20.479,4
737.7684,20.3389,4
737.9208,19.6812,4
738.0732,20.1594,4
738.2256,20.4256,4
738.378,21.3731,4
738.5304,22.395,4
738.6828,22.7975,4
738.8352,22.656,4
738.9876,22.1665,4
739.14,22.8076,4
739.2924,22.4771,4
739.4448,22.3783,4
739.5972,21.6362,4
739.7496,21.497,4
739.902,22.2692,4
740.0544,23.0558,4
740.2068,22.6763,4
740.3592,21.544,4
740.5116,19.1831,4
740.664,18.0832,4
740.8164,17.3544,4
740.9688,18.8722,4
741.1212,19.3629,4
741.2736,19.5994,4
741.426,18.3915,4
741.5784,16.6594,4
741.7308,15.501,4
741.8832,14.3812,4
742.0356,14.0794,4
742.188,14.1328,4
742.3404,14.7644,4
742.4928,15.3831,4
742.6452,15.5739,4
742.7976,14.9171,4
742.95,15.5301,4
743.1024,16.1083,4
743.2548,18.1618,4
743.4072,18.4063,4
743.5596,18.8759,4
743.712,18.44,4
743.8644,19.5027,4
744.0168,19.8809,4
744.1692,18.9614,4
744.3216,17.8956,4
744.474,17.6896,4
744.6264,18.9661,4
744.7788,19.94,4
744.9312,20.2547,4
745.0836,19.9916,4
745.236,18.0623,4
745.3884,15.9925,4
745.5408,16.3973,4
745.6932,16.1239,4
745.8456,15.8847,4
745.998,14.7321,4
746.1504,16.4282,4
746.3028,17.042,4
746.4552,17.6095,4
746.6076,16.4625,4
746.76,18.32,4
746.9124,21.0092,4
747.0648,23.6161,4
